CustomerID,average_revenue
13751,3.5300000000000002
17388,4.6979999999999995
14064,1.5659756097560975
16801,6.063388429752065
13720,3.179069767441861
18085,2.8448275862068977
16274,4.277611940298504
15716,2.288728813559322
16125,3.2092307692307696
18193,4.134444444444445
12755,6.699999999999999
12494,4.189761904761904
12782,3.7884112149532703
13368,4.917586206896552
14715,3.3422535211267608
12854,2.9613913043478264
14935,2.622
17508,1.622272727272727
14336,1.615111111111111
16721,2.363243243243243
17001,3.05698224852071
16532,3.4825000000000004
13782,3.5085217391304355
14101,1.7300000000000002
14501,2.0541666666666667
14044,2.5656937799043056
14410,2.490243902439023
12362,3.9536131386861304
16244,2.5672527472527475
14180,9.405201612903232
17059,2.657732558139534
18071,2.9980000000000007
14525,3.2487919463087245
13027,0.39999999999999997
14555,3.0109523809523817
13904,1.3238461538461541
17678,2.2356249999999998
16455,2.101515151515152
16839,3.0155033557046975
14733,3.9778240740740736
16265,3.725846153846153
15503,2.053142857142857
17890,2.4690425531914877
14776,0.9791044776119404
17147,3.4520000000000004
14056,2.81257092198582
15234,1.6828571428571428
14367,3.190487804878049
15923,2.8147619047619052
12913,2.9248000000000003
13104,2.1715
16043,4.506923076923077
12373,4.582142857142856
13873,4.582083333333332
13166,2.3642857142857148
15733,4.35
17542,2.5840000000000005
12948,2.9466101694915263
14496,5.65421052631579
15260,3.4398717948717947
12725,4.104166666666667
15332,2.8411428571428576
18113,1.06
15024,2.8264516129032264
14419,2.5041747572815534
15062,2.061754385964912
16684,2.5264412811387897
15262,3.2950000000000004
17463,2.7988127853881273
15855,1.8859999999999997
13139,3.4908620689655177
12868,2.611682242990654
15426,2.6673333333333322
16553,2.2890697674418607
13523,7.165141242937852
14062,2.825675675675676
12865,3.091041666666667
12705,2.8283045977011496
16885,3.452673267326732
16326,4.943406249999998
15370,3.893473684210526
13301,2.6376543209876546
12582,5.2318181818181815
15071,4.647692307692308
12597,3.9836915887850455
13946,1.679090909090909
15132,2.0626923076923083
13081,2.3467766258246954
15841,1.3983999999999996
12601,6.545172413793104
14644,4.759655172413792
16078,4.95
15906,3.4113245033112576
15485,3.181627906976745
16150,3.107279411764705
13838,3.1025287356321836
13497,3.1625000000000005
14961,2.9041324921135643
17496,5.165000000000001
15203,1.2581690140845072
13038,2.7582142857142857
16571,2.243584905660378
15918,2.5142500000000005
12662,3.1960775862068966
15363,3.2794117647058827
12731,3.360108303249096
15563,1.9228205128205125
12951,3.1481538461538463
17071,3.387432432432432
16431,1.8336144578313245
15083,6.67
12347,2.644010989010989
17097,2.6449295774647883
15224,3.536875
15454,2.7820000000000005
14871,3.14765306122449
17811,2.7418807339449565
16303,2.828502994011975
14439,6.4809375
13477,2.598024691358025
14813,2.8263333333333334
17259,2.334596774193548
16138,7.95
12709,3.759027237354084
14565,3.9057364341085257
13426,1.9361635220125795
16134,2.018684210526316
14292,3.3493518518518517
15938,2.3205555555555555
13584,4.164583333333334
12509,5.564285714285715
15636,3.1712000000000002
14193,2.7240476190476195
16383,2.28343137254902
17603,77.12600000000002
17966,1.489411764705883
14128,1.8950000000000002
16698,2.3699999999999997
16048,2.8577777777777778
15111,3.682380952380952
12841,2.3820501138952155
12429,3.6307216494845367
18075,3.5574509803921566
18050,2.3099999999999996
14462,2.8596747967479663
17504,3.473214285714285
12873,4.0375000000000005
13694,1.989418803418803
17685,2.0009230769230775
14587,2.3865885416666663
12652,2.8337254901960787
15696,4.641412429378528
12935,2.0493846153846156
16515,2.5943362831858408
15974,2.8154802259887015
14036,4.371842105263157
16242,2.4246779661016946
12881,32.97142857142857
16253,1.7066935483870973
13117,2.434342105263158
13958,7.790000000000001
17869,6.158500000000001
17706,4.341392405063293
16316,5.75628205128205
17400,3.3556807511737077
14669,2.705999999999999
16401,1.4595959595959596
16948,1.1131578947368421
15228,3.186031746031746
16693,4.349833333333333
17486,2.89625
12564,5.576190476190477
16769,4.693749999999998
15815,2.1604081632653065
15856,1.8124042879019902
18062,4.48925925925926
12489,5.908000000000001
15940,6.475
16057,4.23776119402985
16159,1.8714285714285712
16475,5.110714285714286
14041,1.870952380952381
13781,4.557058823529412
15922,4.2875000000000005
17547,2.95
15570,3.757757575757576
12708,4.163620689655172
13488,3.5264402810304456
15950,3.559514563106796
17204,4.772985074626865
16148,1.06
16394,1.1233000000000002
14513,2.5761111111111106
15543,2.1992857142857147
15053,1.577042253521127
14606,2.8177641984184025
17720,5.434200000000001
14032,2.363552631578948
14608,4.225
17692,1.639787234042553
16470,1.9233918128654972
12744,109.64580786026201
16073,2.55
13344,5.008487394957982
16609,3.570999999999999
17019,2.1226495726495713
16145,2.1876793248945154
17585,1.3809813084112152
16473,2.5768421052631583
15835,3.073
17730,1.9812727272727273
17094,2.533333333333333
13098,2.832396694214873
13975,2.1989705882352935
14507,3.133061224489796
14422,2.8102252252252247
15452,2.5898275862068973
14870,3.046153846153847
18191,4.021428571428571
13988,3.0094142259414216
15364,1.9779310344827588
16928,2.0118779342723005
14775,1.0518333333333332
13295,3.4681818181818183
17819,4.581428571428571
12712,6.613591549295774
15882,1.9158333333333337
16775,4.644873417721517
18102,11.916235565819862
14051,4.690697674418604
12797,4.445294117647059
14415,2.9515359477124155
12980,16.501250000000002
15532,3.9405323193916355
14035,2.8103030303030305
14112,2.670115606936416
13132,4.933333333333334
15689,3.5
16191,2.262119205298013
17018,6.223125
15638,4.875
17817,9.14848484848485
16917,3.8733333333333326
15206,2.683333333333333
14013,1.3817647058823528
12937,2.371666666666667
17946,3.1445000000000003
13439,1.7253703703703707
12888,5.932857142857143
16657,1.575192307692308
12921,2.3914170040485807
15061,2.545951219512196
13983,6.108928571428572
18259,3.2595238095238104
13000,3.0125806451612913
15046,2.7723188405797097
17861,2.4202690582959625
15549,3.288189655172413
16168,3.3249494949494958
15894,2.011951219512196
13034,2.3721621621621622
13531,4.539545454545454
12666,4.03
15719,2.1999680170575706
14828,2.853529411764706
15518,2.4915454545454536
13993,5.632159999999998
14088,5.722779661016949
14534,3.2944802867383514
17619,1.8036363636363635
16389,2.746285714285715
14730,2.5257884231536902
18173,2.705806451612903
15388,2.0629999999999997
14538,3.318947368421053
12583,3.1525099601593625
14210,3.8273786407766983
17519,3.101566265060241
12875,0.17
15159,2.8359583333333336
17739,4.499583333333334
17033,2.2567857142857144
15034,2.9374249999999993
14040,3.808506224066388
14257,2.8356074766355137
16882,2.7671794871794875
18145,1.801447963800905
16419,4.478076923076923
15199,4.6
12462,4.616944444444443
12857,4.142391304347826
18084,1.62
18068,16.95
14656,2.7685000000000004
17886,2.988348623853211
12580,2.6075000000000004
17377,3.0156324582338905
18041,1.9708227848101263
12870,7.449999999999999
15347,2.2700000000000005
13829,8.5
17771,2.247592592592593
14407,4.024868421052632
17049,3.9918322981366434
14291,2.6237815126050408
14077,2.665952380952381
13357,2.917444444444445
13015,5.0355681818181806
13267,3.5101339285714275
16558,3.039641350210969
17702,1.8698749999999997
15806,2.0041935483870965
12431,3.7583333333333306
16754,0.62
13552,4.198099173553719
17859,1.8108000000000002
13489,1.417142857142857
17325,1.6333333333333335
14214,2.299714285714286
14297,2.4464062500000003
15223,3.8315625000000004
17135,5.04096153846154
14404,3.084230769230769
15984,2.7411272727272715
14618,4.314117647058824
15811,3.537841726618705
17618,4.282820512820512
14113,2.6965000000000003
13859,2.887857142857144
12421,4.438695652173913
15339,2.5075000000000003
15365,4.610993377483444
16573,3.701956521739131
17171,2.38
15393,1.5783333333333331
15245,1.8764044943820228
17398,4.841578947368421
14852,3.056643356643357
13093,3.432411764705879
17967,1.8797916666666674
16411,2.0353333333333334
15987,2.1546428571428575
16949,8.340983606557376
14540,3.8622368421052626
13717,2.1473786407766995
13085,3.478620689655173
13951,3.4892307692307694
17551,2.5411627906976744
14978,4.517685185185187
14676,1.749090909090909
14903,2.8084890109890117
16871,3.6514388489208627
12791,8.425
12474,2.9140043763676147
15602,2.9414814814814814
15002,2.539478260869564
15628,2.282547770700637
17744,0.8938686131386863
15208,4.789069767441861
13397,4.024358974358975
13168,3.185714285714284
12834,4.893888888888889
12994,4.175479452054795
15648,4.623214285714286
13249,3.430869565217392
16960,2.017425742574258
15465,6.925288461538459
15304,7.0346153846153845
17179,2.314375
14841,3.1945652173913035
17457,3.2210526315789476
15059,3.1580334728033463
12414,8.57
14600,5.362800000000001
15764,2.834574468085106
12408,3.1281415929203544
,8.076576917383074
15544,1.5951340996168588
17238,2.688268551236747
14205,4.1833333333333345
17790,3.1268947368421047
16458,1.7633663366336627
15587,2.9166666666666665
18171,5.1225000000000005
12565,2.411
14470,4.838837209302324
16668,1.2830000000000001
14350,2.2119047619047625
13743,1.128095238095238
17874,4.042340425531915
13316,4.319204545454546
14195,5.35
18118,2.5641588785046756
17596,1.9154814814814813
17682,2.4436134453781517
12853,4.256428571428571
15724,3.625
13226,2.7118750000000005
13571,1.7267741935483862
18168,3.29092857142857
16393,2.002290502793298
17675,3.573786407766992
14355,2.85
17307,1.06
12867,1.34114337568058
15562,3.45
12574,5.200000000000001
17025,2.0066666666666664
17894,2.79424870466321
15996,4.014580152671755
16907,3.7866225165562906
12346,1.04
17889,3.4580952380952383
16214,4.5254545454545445
13533,1.9332894736842114
14213,4.89
17091,3.218282828282827
17937,3.473255813953489
18037,3.598421052631579
14290,3.6520388349514548
15482,3.802992125984252
12500,5.876153846153848
17517,2.538181818181818
12993,2.1377777777777776
16061,29.95
14031,4.593875968992245
17198,2.8972916666666655
15044,4.678503253796096
12576,2.410674157303371
14603,1.65
16780,2.5930000000000013
17976,3.5319999999999983
13880,2.6883030303030298
17419,4.157067307692306
15547,2.6033048433048434
18044,4.24140625
14150,1.6823076923076923
14643,1.483823529411765
15171,3.4214285714285713
13659,3.8076851851851834
14389,1.98516129032258
15812,5.051707317073171
17830,6.01304347826087
15145,3.4137313432835823
18074,4.7807692307692315
17732,4.949444444444445
14396,2.6268493150684935
16327,2.090062695924764
13784,2.6380645161290324
17609,2.3152521008403353
16745,1.9252793296089383
17560,3.307037037037037
15753,0.55
17789,3.9714285714285715
17652,3.435407407407405
14408,1.8925233644859802
17698,2.1374999999999997
16353,3.0108510638297883
16863,1.6564285714285714
16081,2.7976211453744484
14735,3.7049268292682926
15939,1.8263636363636364
14248,3.0525
13630,2.108375
13675,1.9027999999999998
12472,2.4811253196930934
15646,2.9375000000000004
17757,2.751725067385444
17949,9.206708860759495
14282,1.6003205128205127
12481,3.401100917431191
13959,2.2039130434782614
16805,1.7842857142857145
17980,2.2036666666666664
14472,2.7660142348754455
15607,1.1753846153846153
13634,3.3305851063829763
12356,3.201186440677966
13581,4.4799999999999995
12435,5.479166666666667
12955,1.6991256830601096
14156,4.608654929577469
17655,4.731397849462366
17629,2.0991935483870967
12578,3.108333333333333
13049,3.9335714285714283
16767,1.6122972972972975
15114,1.5530964467005084
15133,2.2120689655172416
16979,3.5947252747252736
15241,1.9186486486486491
15367,2.973958333333334
16098,4.424626865671643
14896,2.397906976744186
15626,1.646938775510204
16716,7.416666666666667
14475,3.4806382978723405
17843,3.2051351351351354
12654,4.420526315789473
15695,2.887272727272728
13239,1.5186363636363638
14890,2.907142857142857
13892,1.1092592592592592
13047,4.072959183673467
15311,2.5161581694098745
16122,1.5831578947368423
13802,2.8284848484848486
17634,3.726700336700337
16655,2.575517241379311
16315,5.351428571428571
15057,3.5916
17705,3.1722222222222225
15785,3.2498850574712637
12365,30.347826086956523
15590,30.19
13509,1.364318181818182
14483,2.062
13654,2.526686746987951
16552,4.11
17572,3.1583333333333337
16926,6.9785714285714295
13652,3.123333333333334
12877,1.8988961038961043
13029,7.388
12651,2.2444444444444445
14657,2.790314960629921
17571,2.7582274247491645
17864,1.8047058823529418
16719,3.9091133004926095
17722,3.271083333333331
13982,2.2474782608695656
17230,3.708219178082192
15797,4.23125
17515,3.7408045977011493
14006,2.3706666666666663
17362,2.9911428571428575
16842,3.1703125
13044,3.2587878787878792
16014,2.793918918918918
14004,2.844035087719298
17080,3.463333333333333
13650,3.225918367346939
15408,4.476176470588236
14403,6.714230769230769
16905,3.639138755980861
12567,3.363606911447083
13094,1.277
15039,3.1907957559681797
13786,1.8928571428571428
17324,2.7655999999999996
14524,4.042660098522167
16746,2.7709734513274333
14533,1.4536923076923076
15189,4.361077586206895
17373,1.8789473684210525
13908,2.863015873015873
13803,2.922941176470588
17594,1.9409999999999996
12691,5.0359375
12849,2.8945098039215686
13408,3.222554890219561
17760,2.2716
12605,1.8
18008,3.8000000000000003
14548,2.55
16612,3.2346969696969694
14276,2.5732
13345,5.672727272727275
13722,2.923488372093023
15752,1.7525242718446608
15916,3.8362499999999984
15379,2.5747448979591825
14662,2.380238095238096
12929,7.7444444444444445
12956,4.365263157894737
13955,3.016060606060606
12909,6.693854166666665
16142,2.876756756756758
14527,5.931394658753717
14001,3.5540000000000007
17964,2.6801923076923084
15823,5.011176470588236
17026,4.035
13579,4.260434782608696
16235,4.808958333333333
14541,2.464054054054054
16133,3.2035616438356156
12350,3.841176470588235
18087,122.55285714285715
15755,3.186577181208053
12520,3.394129032258064
13216,1.448
14476,3.2710526315789483
18177,1.8825333333333334
17968,1.929176470588234
13065,5.222142857142858
17062,2.1590140845070427
15889,2.8899999999999997
18219,4.310695652173913
14825,2.743884297520661
13050,3.0809715639810413
12591,3.780769230769231
15031,3.165135135135135
17138,4.90625
15832,2.310185185185186
15862,2.737891156462585
16770,2.2864383561643833
16995,1.25
16402,2.6683333333333312
12808,4.0460714285714285
15018,7.5525
14952,3.501140939597315
13148,3.65979827089337
16726,2.1744324324324316
13458,2.455609137055837
13629,2.324237288135594
15218,3.0930120481927705
16333,1.0662222222222224
13453,4.546470588235294
12598,2.8275939849624065
14165,3.2376
17567,2.357457627118644
17884,1.9159829059829052
17888,2.6911111111111117
12515,6.781250000000001
15464,4.210891719745226
16424,4.748333333333334
17095,6.518701298701298
14242,3.720625
13493,12.89625
13884,3.5391666666666675
13452,295.0
13255,4.816428571428572
15012,2.613515625
15038,4.1196240601503735
13807,5.1499999999999995
18077,1.824977973568282
16016,3.0755696202531646
13496,3.1038888888888896
17913,2.434237288135593
15415,1.7456250000000004
18093,1.6597368421052634
16509,7.6230769230769235
14473,4.107142857142857
15400,2.069230769230769
14645,3.6220000000000008
16777,3.6038000000000006
17906,3.8249999999999997
13752,3.0701315789473678
16539,3.8933333333333335
17787,2.847089552238804
17691,3.4026315789473687
15649,4.25
12423,2.8972222222222217
14889,2.26
13911,2.3891891891891888
12561,2.9643750000000004
14586,0.6451851851851854
12613,2.9307361963190184
17873,4.5721739130434775
14800,2.215051020408163
15194,2.4319018404907955
17812,3.0296453900709217
13199,2.6354166666666665
17314,2.412352941176471
16297,2.7295652173913045
15410,3.8858196721311464
17045,4.968181818181819
16218,1.7514444444444444
17643,4.01875
15514,2.4681651376146787
13948,3.9499999999999997
15468,4.714137931034483
16899,3.3885599999999996
15394,3.2396470588235293
14209,5.2552272727272715
14880,3.7380851063829788
15319,3.2412500000000004
18183,3.5297727272727286
14818,3.7514583333333333
17669,1.8576470588235292
13305,3.362098765432099
14932,9.449411764705884
12989,3.1339705882352944
17126,1.8906106870229002
13008,1.675333333333333
13221,5.01439393939394
16554,3.4258108108108116
15110,6.995000000000002
13703,9.95
14431,5.630909090909092
12679,3.8416071428571428
14535,2.514474474474473
17069,2.7839610389610385
14060,1.4356650246305422
17965,3.4882370820668682
13097,4.317757437070939
13869,2.94459283387622
17742,8.895333333333333
16351,1.9875
14616,3.44
12836,4.28782857142857
17291,7.65
16592,2.2295045045045043
14499,1.9600515463917532
15049,1.83
17781,5.5566666666666675
15530,2.843518518518519
16781,5.355263157894737
12839,1.9275316455696196
15329,3.870967741935485
14414,0.9455102040816327
16387,3.16
13328,1.8776470588235288
13707,4.463333333333332
16187,2.171414141414142
16495,3.2181443298969064
16080,1.7827272727272727
13418,2.9488535031847145
14264,6.554736842105264
12686,3.258571428571429
13136,2.9518705035971213
13890,3.4611403508771925
14334,3.3495705521472385
18190,4.305625
16678,1.9174705882352947
18211,2.451904761904762
16377,0.534
17043,3.143627450980392
16893,2.597111111111112
14448,2.7175000000000002
17524,1.5916666666666668
12370,2.800299401197605
15204,2.404444444444445
12775,3.844328358208956
13381,3.068901734104046
15236,1.638666666666667
17323,1.4436764705882352
13792,3.546153846153847
12817,12.0725
15106,2.5192156862745096
16626,4.071521739130435
15457,1.8825862068965524
13767,3.7478195488721795
14237,7.122222222222222
15834,4.528514492753621
17191,2.5650632911392397
13615,3.369166666666668
14620,3.0743333333333336
17535,1.4730769230769232
13026,0.8532558139534886
14066,4.364285714285715
18108,4.55
16891,3.1253201970443345
15953,2.8125242718446604
18092,3.691777777777777
14709,2.766294416243655
15460,2.828275862068966
15885,5.686111111111112
13133,5.3428571428571425
13157,1.870224719101124
15632,2.7458757062146897
16634,4.5055555555555555
12395,3.9596855345911943
15028,1.9868750000000002
13030,3.1798989898989896
16771,2.856039215686273
16992,3.853894736842104
16998,3.2716666666666665
17282,2.3886170212765947
17995,1.685
14854,2.8967938931297703
18272,2.3009411764705883
14680,2.4259687499999982
14217,5.657383177570094
16795,2.2053030303030297
14037,3.4607142857142863
17220,2.460635593220338
13004,2.011002444987774
17358,2.6923728813559316
15443,3.00781818181818
14970,6.174411764705883
15809,4.108372093023256
16728,2.3046468401486973
17492,3.5233333333333334
15023,3.8231438721136755
15353,3.3128571428571423
13369,5.575789473684211
18245,2.6512429378531075
14099,2.617420634920633
18283,1.6149867724867704
17165,3.0669999999999997
14930,4.162968749999997
17850,3.9247115384615325
14135,2.472462686567163
12766,3.0708064516129028
13800,2.5539393939393946
17255,1.9242307692307696
17663,3.9831111111111115
17152,3.62875
12738,3.95
15750,2.431525423728813
17978,2.3633333333333333
16743,1.468341968911917
12348,5.764838709677418
16395,1.9833809523809527
15174,1.5490909090909093
15058,2.864166666666666
16765,8.5
16792,4.001666666666668
13341,4.182142857142855
16584,2.693870967741936
16031,2.7897000000000003
13748,3.9964285714285714
15769,2.045374149659865
16221,2.250515463917526
16011,2.116273584905661
14082,2.5875862068965523
13680,2.22412037037037
13939,1.2219565217391304
15670,3.15
15129,2.9052380952380954
13118,3.5537804878048784
14348,2.9622222222222225
17625,2.5395873015873
13108,1.7520000000000002
16477,2.32513698630137
15898,3.3086206896551715
13077,1.7558035714285711
14777,2.5166666666666666
18212,3.05767441860465
16085,2.3871257485029935
12842,4.3302941176470595
17499,1.73825
16859,3.1883333333333335
14964,3.4046153846153855
17908,2.67258620689655
15640,2.8712929292929283
15384,1.91
17796,4.017073170731706
14505,2.907322540473226
17189,2.3147540983606563
12585,3.49742268041237
15673,2.949225806451612
17083,2.0717307692307694
15397,4.933333333333333
14147,4.0
15416,3.301295336787563
16449,3.383023255813954
16136,2.655675675675676
14155,5.45
16096,13.269166666666669
15081,5.0291428571428565
16779,2.357819767441859
12665,5.4375
18094,2.1552857142857142
12428,4.7293
18149,2.7524999999999995
17674,0.758888888888889
15919,2.464615384615384
14867,3.9148648648648656
16062,2.722500000000001
15326,1.4520689655172416
14627,4.369999999999999
17334,1.2750000000000001
16425,4.171904761904761
18257,3.423414634146342
16566,2.5878947368421055
14231,4.3570370370370375
16040,3.9113846153846157
16499,4.836363636363637
13627,3.0559574468085113
12678,6.49622754491018
12553,3.151938775510204
13700,1.5857360406091376
16843,1.876464379947227
14782,2.5166666666666666
14659,3.034324324324324
13728,5.4517460317460325
16494,1.4992
14803,2.886590909090909
15676,3.270972222222221
15092,5.378076923076923
14915,3.813076923076923
15944,5.083333333333333
18086,1.48
13499,2.1295555555555556
15861,2.1694149908592326
17060,1.7720000000000002
17701,5.754166666666666
15350,2.6700000000000004
13145,44.50142857142857
12763,1.7716666666666663
17236,2.693714285714286
17752,0.42
15664,3.926842105263158
13048,1.8462043795620438
17769,3.1243450479233212
14411,8.175
13824,2.752826086956522
13340,2.760223880597015
16005,2.3735779816513753
16029,87.99686131386872
15301,3.053076923076921
14708,3.067586206896552
14684,1.6946555819477436
17231,2.784285714285713
16271,1.6905970149253728
18223,2.9765551839464868
12410,6.3203571428571435
13414,1.8404166666666664
15572,3.6436279069767417
12759,3.2154736842105267
17164,2.4777241379310353
17017,1.7208955223880595
14236,2.0653333333333332
16722,1.2249561403508782
16700,2.1144871794871793
16065,1.8732432432432429
17700,3.2030136986301376
16560,3.8665517241379312
12724,3.721132075471698
12609,3.5178333333333334
13405,5.427814814814815
13330,2.0203773584905655
17162,3.8720952380952376
15125,3.5574999999999997
18224,3.0599999999999996
13900,3.1137209302325584
17690,5.674767441860464
14702,3.796867816091952
17251,3.503589743589744
17293,2.7660740740740737
15197,3.7472222222222222
13672,8.650625
12359,8.760275590551187
13804,3.0835036496350363
16957,3.3293750000000006
16180,2.4468749999999995
14747,6.38684210526316
17140,2.5025
15380,6.081351351351351
15777,4.03590909090909
15620,3.699134615384615
16711,3.4931818181818186
14672,2.9216393442622963
14295,3.0214285714285714
16034,2.5545454545454547
15579,4.046666666666668
17431,1.9611627906976743
13716,1.4195238095238096
13591,3.9793103448275864
16143,4.124661016949151
13155,2.911999999999999
13963,3.2680000000000002
16904,2.7468450704225362
13078,3.974210526315789
14987,2.55
12988,4.110217391304347
18078,2.985517241379311
14898,2.96873949579832
17591,3.576646706586825
17870,2.2242857142857138
16367,2.3376153846153835
12931,1.7208823529411765
16279,2.2667889908256886
14897,5.067454545454546
16126,3.6533333333333338
15671,2.5402469135802477
15433,1.250754716981132
16092,2.198490566037736
17548,1.9747058823529409
17863,1.5470270270270277
13564,22.963882352941173
13092,4.911538461538462
13551,7.65
15215,5.74860465116279
13012,3.377570093457943
13753,1.794285714285715
16036,2.1336363636363633
14129,2.7344230769230773
17088,3.809043478260868
14719,2.392142857142858
17440,0.66
13370,3.777045454545454
16306,1.669545454545455
13238,4.293125
14426,3.208030303030301
17848,4.231372549019608
13233,0.7379069767441861
17800,2.200480769230769
15213,1.5576
17035,3.4112500000000003
14520,3.2075
17034,3.3084375
14607,2.2073684210526308
15178,1.3499999999999999
13695,2.6468888888888893
17243,4.232334152334149
16550,2.5703065134099603
17068,2.500235690235691
14440,4.702363636363637
12539,10.423503649635025
12736,5.58
16407,2.960755813953489
15843,7.14375
13718,5.529166666666666
12633,3.1774757281553403
15656,4.411276595744681
14573,4.529004149377592
13481,2.311428571428572
12621,2.8979957805907146
14646,2.590028776978419
15266,6.75
12388,2.7777000000000003
14068,4.091666666666668
14665,4.2761538461538455
17881,4.53125
17374,7.099642857142858
15308,4.040000000000001
14059,2.3125000000000004
12586,4.55
15078,2.426895787139689
13240,3.3132835820895523
13230,2.3957189542483635
17865,2.882724935732647
16923,3.1049568965517236
13668,2.9519960079840306
17214,6.040096153846152
14395,2.8422662889518397
12441,3.700909090909091
16735,2.5068750000000013
17786,2.1241666666666674
14457,1.255
16441,3.2916666666666665
16788,2.313870967741935
17042,1.8227551020408164
12838,2.3197560975609757
16010,2.2238372093023266
16202,3.4850000000000003
12970,2.0307947019867543
15167,2.6743902439024394
18250,3.9213636363636364
15903,2.2208
16518,2.3233333333333333
14272,2.267575757575758
16170,2.0706299212598425
12947,4.261844660194174
17085,2.7646560846560844
13922,4.988571428571428
13881,2.684555555555556
14817,3.5314285714285716
16216,8.991621621621622
15674,7.890518518518519
17428,3.641603498542272
14794,4.099268292682926
14048,2.2002272727272727
15970,2.5999999999999996
13931,2.039322033898305
13268,1.5735346756152118
15068,2.5557692307692315
13319,3.3788399999999985
14107,2.6614516129032264
14159,1.493861386138614
18141,2.95
16282,2.731818181818182
17128,3.9850000000000008
17027,2.702903225806451
14497,4.767096774193549
16434,3.257614678899083
16128,2.425056179775281
14796,1.9934163090128747
15079,4.550625
17580,2.157555555555556
14146,2.6660816326530603
15527,3.710963855421687
14842,7.09879746835443
14386,3.885714285714286
16414,7.064285714285714
16681,1.9406818181818182
14912,2.8907142857142856
17381,1.332818181818182
17339,2.9522222222222223
17799,2.568951219512194
17146,7.031142857142858
18260,3.682785714285712
12957,2.832909836065574
12480,3.1344155844155845
13362,3.468224852071005
14071,2.3796696696696684
13662,3.319310344827586
14851,2.317142857142857
17320,3.742191780821918
15005,2.3528275862068986
17576,3.0830695443645055
14737,3.614117647058823
13614,3.774875621890547
17711,2.4530434782608697
14504,3.4827102803738317
13821,3.291694915254238
16105,1.18
13115,2.604848484848484
16531,2.7951948051948055
18256,0.75
17365,1.9343803418803416
15422,3.016666666666667
12676,7.0282222222222215
14778,3.141428571428571
15796,4.177407407407407
14211,2.8744067796610167
16217,4.263684210526315
13899,3.0310526315789477
12464,11.832758620689654
15406,3.5477586206896548
13610,2.9258771929824565
17725,2.6620202020202024
15498,4.814512428298281
16701,2.1705194805194807
13124,3.3234893617021277
14130,2.8653731343283564
16378,1.8021739130434784
13636,3.7457812500000003
16667,3.5815094339622653
12541,3.615769230769231
14594,3.349245283018869
14901,3.144285714285714
14739,2.048688524590164
17530,2.3262690355329947
12540,3.8988357588357587
16996,2.9807317073170734
16892,3.379603960396038
15227,4.578448275862069
16496,2.824845360824743
13809,7.108333333333335
16692,55.31666666666666
17738,3.647878787878787
14247,3.9120000000000004
18189,3.280289855072464
14021,4.502272727272728
16725,3.6584210526315784
16814,3.288953846153844
17406,8.932241379310344
15680,2.42
14057,1.89955326460481
13527,2.851160714285713
12625,2.314725274725275
16208,3.159242424242424
